# Grid R0: 0.025, R1: 10000.0, N: 5000, spacing: natural
# SimpleStar M: 1.0Msun, R: 2.5Rsun, T: 4000.0K, age: 1659585.9999999923yr
# LocallyIsothermalEOS gamma: 1.0, mu: 2.5, h0: 0.033, q: -0.25, alpha: 0.001
# DustGrowthTwoPop feedback: True, rho_s: 1.0g cm^-3, uf_0: 100.0cm s^-1, uf_ice: 1000cm s^-1, thresh: 0.1, f_grow: 1.0, a0: 1e-05cm
# ViscousEvolution tol: 0.5
# TracerDiffusion Sc: 1.0, flux_limit: False
# SingleFluidDrift diffusion: True settling: False van-leer: False
# time: 1659586.0yr
# Mtot: 0.045179449901841216, Mdot0: 2.5225262020290314e-09, Rc: 183.89864902026773, alpha_SS: 0.001
# R Sigma Sigma_G Simga_DS Sigma_DL T epsilon[0] epsilon[1] a[0] a[1] Mdot MdotSS
0.028256961682402368 13773.87717920582 13687.66072900769 21.55411254953254 64.66233764859761 1728.1638417814702 0.0015648544174673203 0.004694563252401961 1e-05 18.698649615251522 2.52253E-09 2.82416E-09
0.03536898918061099 10880.058131595182 10811.970497214395 17.021908595196464 51.065725785589386 1544.6721679144152 0.0015645052985301276 0.004693515895590383 1e-05 16.52473320296176 2.51995E-09 2.79229E-09
0.04327848885669148 8806.272433921606 8754.394105111885 12.96958220243029 38.90874660729087 1396.4056631250764 0.0014727664059621514 0.004418299217886454 1e-05 14.80063737368208 2.51766E-09 2.76549E-09
0.05198546071064384 7271.814279184652 7232.004449851608 9.952457333260977 29.85737199978293 1274.1093329166492 0.0013686346970864733 0.00410590409125942 1e-05 13.40040467245428 2.51571E-09 2.74304E-09
0.06148990474246804 6105.3381207960565 6074.273659011862 7.766115446048518 23.298346338145553 1171.5092860450475 0.0012720205322610237 0.003816061596783071 1e-05 12.240933663157412 2.51405E-09 2.72409E-09
0.0717918209521641 5198.169177500095 5173.499104036393 6.1675183659256065 18.50255509777682 1084.2018924706492 0.0011864789612122033 0.00355943688363661 1e-05 11.26523207586239 2.51259E-09 2.70790E-09
0.0828912093397321 4478.874470318223 4458.963925515981 4.9776362005603305 14.932908601680989 1009.005207462742 0.001111358720488246 0.0033340761614647375 1e-05 10.432934409220204 2.51128E-09 2.69392E-09
0.0947880699051719 3898.9899208005786 3882.6893066320245 4.075153542138594 12.225460626415781 943.5627890996603 0.0010451818611785083 0.003135545583535525 1e-05 9.714663457525623 2.51008E-09 2.68172E-09
0.10748240264848355 3424.7127024993233 3411.1985096946264 3.3785482011742745 10.135644603522824 886.0922997878748 0.0009865201827612114 0.002959560548283634 1e-05 9.088536519428493 2.50896E-09 2.67097E-09
0.12097420756966715 3031.8898465035213 3020.5605941633157 2.8323130850514557 8.496939255154366 835.2207062630054 0.0009341741383902108 0.0028025224151706322 1e-05 8.537922841091687 2.50790E-09 2.66142E-09
0.13526348466872254 2702.8942411339353 2693.3025278473137 2.397928321655456 7.193784964966367 789.8731655778023 0.0008871706059240637 0.002661511817772191 1e-05 8.049959674689516 2.50687E-09 2.65288E-09
0.15035023394564978 2424.6188665494706 2416.426337957779 2.0481321479228836 6.144396443768652 749.1962440145653 0.0008447233403069351 0.0025341700209208055 1e-05 7.614543905073186 2.50587E-09 2.64518E-09
0.16623445540044898 2187.154656308673 2180.101578455913 1.763269463190047 5.289808389570141 712.5036985256413 0.0008061933151841992 0.0024185799455525977 1e-05 7.223630652056918 2.50488E-09 2.63820E-09
0.18291614903311998 1982.898290128183 1976.7825833118288 1.5289267040884913 4.586780112265474 679.2374467119516 0.0007710565447054045 0.0023131696341162134 1e-05 6.870735201141401 2.50389E-09 2.63184E-09
0.20039531484366283 1805.9373348248837 1800.5998554202852 1.3343698511496056 4.003109553448817 648.938982777697 0.0007388793760548704 0.0022166381281646112 1e-05 6.550572733267656 2.50291E-09 2.62602E-09
0.21867195283207758 1651.6184414434929 1646.9324713664757 1.1714925192542596 3.5144775577627785 621.2281170269908 0.0007092997328307805 0.0021278991984923414 1e-05 6.258793377203683 2.50192E-09 2.62066E-09
0.2377460629983642 1516.2388819406183 1512.1025045042184 1.0340943590999865 3.1022830772999597 595.786939453482 0.0006820128222648267 0.0020460384667944803 1e-05 5.991784428664222 2.50092E-09 2.61570E-09
0.2576176453425226 1396.8227566435353 1393.1532465748292 0.9173775171765176 2.752132551529553 572.3475687439487 0.0006567601457044628 0.0019702804371133885 1e-05 5.746520692754756 2.49991E-09 2.61110E-09
0.27828669986455307 1290.9563229098883 1287.685964115934 0.8175896984886148 2.4527690954658445 550.6826836796213 0.0006333209605772887 0.001899962881731866 1e-05 5.520449832216769 2.49888E-09 2.60682E-09
0.2997532265644552 1196.6652505439179 1193.7381806420558 0.7317674754655061 2.1953024263965184 530.5981265758992 0.000611505577798718 0.001834516733396154 1e-05 5.311403534340226 2.49783E-09 2.60282E-09
0.3220172254422292 1112.3220362148038 1109.6918393141475 0.6575492251640789 1.9726476754922364 511.9270683741078 0.0005911500480577529 0.0017734501441732586 1e-05 5.117527963577082 2.49677E-09 2.59906E-09
0.34507869649787515 1036.575397839043 1034.2032493142729 0.5930371311925606 1.7791113935776819 494.52536379358605 0.0005721119104590654 0.001716335731377196 1e-05 4.937228788992172 2.49568E-09 2.59553E-09
0.368937639731393 968.2958827670454 966.1491058718647 0.5366942237951825 1.6100826713855476 478.2678226811389 0.0005542667622023768 0.0016628002866071305 1e-05 4.769127345647064 2.49457E-09 2.59220E-09
0.3935940551427826 906.5335708900052 904.5845038813708 0.48726675215859755 1.4618002564757924 463.045193428444 0.0005375054689703492 0.0016125164069110474 1e-05 4.612025386583524 2.49344E-09 2.58905E-09
0.41904794273204427 850.4848943918726 848.709994061013 0.44372508271488953 1.3311752481446686 448.76170470200196 0.0005217318798262361 0.0015651956394787082 1e-05 4.464876524696727 2.49228E-09 2.58605E-09
0.4452993024991776 799.4663960830017 797.8455229182604 0.40521829118532776 1.2156548735559831 435.3330485377993 0.0005068609427121655 0.0015205828281364966 1e-05 4.326762929426955 2.49109E-09 2.58321E-09
0.47234813444418283 752.8938165494525 751.4096606382919 0.3710389777901306 1.1131169333703919 422.6847150356203 0.0004928171405240377 0.0014784514215721131 1e-05 4.196876184379445 2.48988E-09 2.58050E-09
0.5001944385670599 710.2653085712573 708.9029254271225 0.3405957860337108 1.0217873581011323 410.7506091634103 0.0004795331855906638 0.0014385995567719914 1e-05 4.074501464584868 2.48865E-09 2.57790E-09
0.528838214867809 671.1478736354795 669.8943065261071 0.31339177734309415 0.9401753320292825 399.4718954468903 0.0004669489238571388 0.0014008467715714164 1e-05 3.959004380962758 2.48738E-09 2.57542E-09
0.5582794633464297 635.1663326994161 634.010303524732 0.2890072936710356 0.8670218810131068 388.7960279128637 0.0004550104103326339 0.0013650312309979019 1e-05 3.8498199820303833 2.48609E-09 2.57304E-09
0.5885181840029227 601.9943042281453 600.925959082712 0.26708628635832615 0.8012588590749783 378.67593153202216 0.00044366912524325993 0.0013310073757297797 1e-05 3.746443511319554 2.48477E-09 2.57075E-09
0.6195543768372871 571.3467826624333 570.3574812956151 0.24732534170453893 0.7419760251136167 369.06930825753284 0.00043288130643183344 0.0012986439192955003 1e-05 3.648422602133468 2.48342E-09 2.56854E-09
0.6513880418495236 542.9740009330199 542.0561416569308 0.22946481902225324 0.6883944570667598 359.93804608075715 0.0004226073783053188 0.0012678221349159565 1e-05 3.5553506555612637 2.48204E-09 2.56641E-09
0.6840191790396318 516.6563292916422 515.8032026743606 0.2132816543204149 0.6398449629612447 351.24771369340664 0.0004128114613689783 0.001238434384106935 1e-05 3.4668611977154917 2.48063E-09 2.56435E-09
0.7174477884076121 492.20001522268984 491.40568128105787 0.19858348540799473 0.5957504562239843 342.9671266290638 0.0004034609493422061 0.0012103828480266184 1e-05 3.382623051384934 2.47920E-09 2.56235E-09
0.7516738699534641 469.43360961990487 468.69279429393197 0.18520383149322583 0.5556114944796776 335.06797335997794 0.000394526143203047 0.001183578429609141 1e-05 3.3023361882401794 2.47773E-09 2.56042E-09
0.7866974236771881 448.2049557452532 447.5129632693969 0.17299811896406875 0.5189943568922063 327.5244919006004 0.0003859799333909996 0.0011579398001729988 1e-05 3.2257281522896837 2.47624E-09 2.55854E-09
0.8225184495787838 428.3786419298172 427.73128037065754 0.16184038978991294 0.48552116936973877 320.31318913360195 0.00037779752291298367 0.001133392568738951 1e-05 3.1525509648900556 2.47471E-09 2.55671E-09
0.8591369476582514 409.8338381598352 409.2273559063067 0.15162056338212787 0.4548616901463836 313.4125964156974 0.0003699561853235649 0.0011098685559706946 1e-05 3.082578437352021 2.47316E-09 2.55492E-09
0.8965529179155909 392.46245183330205 391.89348323588916 0.14224214935321827 0.42672644805965476 306.8030561075596 0.0003624350525477414 0.0010873051576432242 1e-05 3.0156038298822394 2.47157E-09 2.55318E-09
0.9347663603508022 376.16754999080297 375.6330686735634 0.1336203293098964 0.40086098792968916 300.46653455701227 0.00035521492832957897 0.001065644784988737 1e-05 2.9514378058992863 2.46996E-09 2.55148E-09
0.9737772749638856 360.86200491301776 360.35928354498964 0.12568034200703057 0.37704102602109174 294.38645778844256 0.000348278123759038 0.001044834371277114 1e-05 2.889906639153249 2.46831E-09 2.54981E-09
1.0135856617548404 346.46732766608835 345.99390319038463 0.11835611892592593 0.35506835677777787 288.54756674593165 0.0003416083118809775 0.0010248249356429326 1e-05 2.830850637946888 2.46664E-09 2.54818E-09
1.0541915207236676 332.91266037082556 332.4663038611817 0.11158912741096803 0.3347673822329041 282.9357894280883 0.0003351903988471657 0.001005571196541497 1e-05 2.774122756403204 2.46493E-09 2.54658E-09
1.0955948518703664 320.13390298573063 319.7125934397277 0.10532738650073971 0.31598215950221914 277.5381276588452 0.00032901040945180517 0.0009870312283554155 1e-05 2.7195873673858215 2.46319E-09 2.54501E-09
1.137795655194937 308.0729544699581 307.6748559620442 0.09952462697847408 0.29857388093542225 272.3425565762996 0.0003230553852080491 0.0009691661556241473 1e-05 2.6671191755428083 2.46143E-09 2.54346E-09
1.1807939306973796 296.67705152003043 296.30049323086814 0.09413957229056627 0.28241871687169884 267.3379352036325 0.0003173132933883508 0.0009519398801650523 1e-05 2.616602252159351 2.45963E-09 2.54194E-09
1.224589678377694 285.89819080178177 285.54164951734447 0.08913532110932038 0.2674059633279611 262.5139267023058 0.00031177294567463515 0.0009353188370239055 1e-05 2.567929176189752 2.45780E-09 2.54044E-09
1.2691828982358802 275.692622843543 275.35470758092356 0.0844788156548562 0.25343644696456863 257.86092710622194 0.00030642392525243 0.00091927177575729 1e-05 2.5210002680893586 2.45594E-09 2.53896E-09
1.3145735902719382 266.02040761046675 265.6998460800555 0.08014038260280547 0.24042114780841642 253.37000150291203 0.00030125652134235846 0.0009037695640270754 1e-05 2.4757229049592833 2.45406E-09 2.53751E-09
1.3607617544858688 256.84502331663157 256.54064997417 0.07609333561540117 0.22828000684620353 249.03282676940657 0.00029626167029756065 0.000888785010892682 1e-05 2.432010907113212 2.45214E-09 2.53607E-09
1.4077473908776705 248.13302130983215 247.84376678845993 0.0723136303430538 0.2169408910291614 244.84164009058927 0.00029143090251079133 0.000874292707532374 1e-05 2.389783987526774 2.45019E-09 2.53464E-09
1.4555304994473441 239.85372093078087 239.57860267386178 0.06877956422976995 0.20633869268930988 240.7891925900789 0.0002867562944734094 0.0008602688834202282 1e-05 2.348967256776989 2.44821E-09 2.53323E-09
1.5041110801948896 231.9789391416654 231.71705308294224 0.06547151468078861 0.19641454404236586 236.86870749095246 0.00028223042541291357 0.0008466912762387408 1e-05 2.309490777055891 2.44620E-09 2.53184E-09
1.5534891331203076 224.4827504691929 224.23326362853706 0.062371710163956824 0.18711513049187048 233.07384229830143 0.0002778463380085699 0.0008335390140257097 1e-05 2.2712891596762015 2.44416E-09 2.53045E-09
1.603664658223597 217.34127343921088 217.10341732058288 0.05946402965700198 0.17839208897100595 229.39865455969803 0.00027359750274783283 0.0008207925082434985 1e-05 2.234301201200889 2.44209E-09 2.52908E-09
1.654637655504758 210.5324802138897 210.30554490767926 0.056733826552608856 0.17020147965782656 225.83757081477845 0.00026947778554154843 0.0008084333566246453 1e-05 2.1984695539411123 2.43998E-09 2.52772E-09
1.706408124963791 204.0360265947798 203.81935549990976 0.05416777371751056 0.1625033211525317 222.38535839269446 0.00026548141826486846 0.0007964442547946054 1e-05 2.163740427094478 2.43785E-09 2.52637E-09
1.758976066600696 197.83309993930118 197.6260850317363 0.05175372689121763 0.15526118067365288 219.03709975728987 0.0002616029719349119 0.0007848089158047357 1e-05 2.1300633152503963 2.43569E-09 2.52503E-09
1.8123414804154725 191.90628286550262 191.7083604494178 0.049480604021210614 0.14844181206363186 215.7881691354719 0.00025783733227686484 0.0007735119968305946 1e-05 2.0973907513827212 2.43349E-09 2.52369E-09
1.8665043664081211 186.23943089938624 186.05007778547426 0.04733827847799275 0.14201483543397822 212.63421119517955 0.00025417967746887456 0.0007625390324066236 1e-05 2.065678081790797 2.43127E-09 2.52236E-09
1.9214647245786423 180.81756245831644 180.63629252077064 0.04531748438644842 0.13595245315934526 209.57112156627142 0.00025062545789430925 0.0007518763736829278 1e-05 2.0348832607462017 2.42902E-09 2.52104E-09
1.9772225549270346 175.62675976928924 175.45312083905526 0.04340973255849099 0.13022919767547295 206.59502902113655 0.0002471703777688312 0.0007415111333064936 1e-05 2.0049666628602583 2.42673E-09 2.51973E-09
2.0337778574532988 170.65407949737354 170.48765055447961 0.041607235723485694 0.12482170717045708 203.70227915234997 0.0002438103785507574 0.0007314311356522722 1e-05 1.9758909114123413 2.42442E-09 2.51842E-09
2.0911306321574346 165.8874720118102 165.72786064407651 0.039902841933419836 0.11970852580025951 200.8894194026692 0.00024054162408707386 0.0007216248722612216 1e-05 1.9476207210756618 2.42207E-09 2.51711E-09
2.1492808790394426 161.31570834870746 161.1625484480111 0.03828997517408792 0.11486992552226379 198.153185318433 0.00023736048749399254 0.0007120814624819777 1e-05 1.9201227536495276 2.41970E-09 2.51581E-09
2.2082285980993226 156.9283140430878 156.78126371370547 0.03676258234558323 0.11028774703674969 195.49048791128567 0.0002342635398191389 0.0007027906194574167 1e-05 1.8933654855584723 2.41729E-09 2.51451E-09
2.267973789337075 152.71550910177797 152.57424875822593 0.0353150858880069 0.1059452576640207 192.89840202535663 0.0002312475405786782 0.0006937426217360346 1e-05 1.867319086011986 2.41486E-09 2.51321E-09
2.328516452752698 148.66815347447275 148.53238410877825 0.033942341423623804 0.10182702427087141 190.374155617795 0.0002283094303007666 0.0006849282909022998 1e-05 1.8419553048362882 2.41239E-09 2.51191E-09
2.3898565883461935 144.777697455075 144.64713905561058 0.03263959986610986 0.0979187995983296 187.9151198700743 0.00022544632522725425 0.0006763389756817628 1e-05 1.8172473690939484 2.40990E-09 2.51062E-09
2.451994196117561 141.03613651066675 140.9105266166199 0.031402473511708794 0.09420742053512637 185.5188000559099 0.00022265551431447346 0.0006679665429434203 1e-05 1.7931698876998223 2.40737E-09 2.50933E-09
2.5149292760668 137.43597009251198 137.31506246980632 0.030226905676414624 0.09068071702924387 183.18282709909985 0.0002199344586142045 0.0006598033758426135 1e-05 1.7696987633244434 2.40481E-09 2.50803E-09
2.5786618281939107 133.97016403344136 133.8537274595301 0.029109143477817515 0.08732743043345254 180.90494976123452 0.00021728079298724564 0.0006518423789617369 1e-05 1.7468111109497861 2.40223E-09 2.50674E-09
2.6431918524988935 130.63211617976083 130.51993332623917 0.028045713380412958 0.08413714014123887 178.6830274051225 0.00021469232988478642 0.0006440769896543593 1e-05 1.724485182508322 2.39961E-09 2.50545E-09
2.708519348981749 127.41562494426037 127.30749134774 0.02703339913009582 0.08110019739028745 176.51502328503446 0.00021216706461175332 0.00063650119383526 1e-05 1.7027002970951384 2.39696E-09 2.50416E-09
2.7746443176424758 124.31486050065166 124.21058361385285 0.026069221699703823 0.07820766509911146 174.39899831955879 0.0002097031810574824 0.0006291095431724472 1e-05 1.6814367762950515 2.39428E-09 2.50287E-09
2.841566758481074 121.32433836942064 121.22373668599205 0.025150420857149473 0.07545126257144842 172.33310530704838 0.0002072990563572572 0.0006218971690717716 1e-05 1.6606758842123972 2.39157E-09 2.50157E-09
2.9092866714975445 118.43889517114907 118.3417974193192 0.024274437957467317 0.07282331387240196 170.31558354739084 0.00020495326237541947 0.0006148597871262584 1e-05 1.640399771830508 2.38883E-09 2.50028E-09
2.977804056691886 115.65366634628498 115.55991074804967 0.02343889955882344 0.07031669867647032 168.3447538371876 0.00020266456135202622 0.0006079936840560786 1e-05 1.6205914253608256 2.38606E-09 2.49898E-09
3.0471189140641006 112.96406566054047 112.87349925461713 0.02264160148083563 0.06792480444250688 166.41901380844186 0.00020043189264163123 0.0006012956779248937 1e-05 1.6012346182682007 2.38326E-09 2.49768E-09
3.117231243614187 110.36576633294501 110.27824436105472 0.021880492972576084 0.06564147891772824 164.53683358356008 0.0001982543473360053 0.0005947630420080159 1e-05 1.5823138666794434 2.38043E-09 2.49638E-09
3.1881410453421446 107.85468363944366 107.77006899645507 0.021153660747150124 0.06346098224145037 162.69675172190486 0.00019613112785965277 0.0005883933835789583 1e-05 1.5638143878973472 2.37757E-09 2.49508E-09
3.2598483192479746 105.4269588591467 105.34512160804483 0.020459312775464786 0.06137793832639436 160.89737143532733 0.00019406149050357215 0.0005821844715107165 1e-05 1.5457220617532776 2.37468E-09 2.49377E-09
3.332353065331676 103.07894444322044 102.99976139557009 0.01979576191258547 0.05938728573775641 159.13735705208362 0.00019204467041753306 0.0005761340112525992 1e-05 1.5280233945398904 2.37176E-09 2.49246E-09
3.405655283593249 100.80719029823062 100.73054465964961 0.019161409645252953 0.05748422893575886 157.41543071032225 0.00019007979082211635 0.000570239372466349 1e-05 1.5107054852737114 2.36882E-09 2.49115E-09
3.4797549740326943 98.60843108672266 98.53421216481402 0.018554730477157763 0.05566419143147328 155.73036926393888 0.00018816576100718534 0.000564497283021556 1e-05 1.493755994047917 2.36584E-09 2.48983E-09
3.5546521366500112 96.4795744580756 96.40767742736608 0.017974257677379802 0.053922773032139396 154.0810013850562 0.0001863011707746531 0.0005589035123239592 1e-05 1.4771631122510136 2.36284E-09 2.48851E-09
3.630346771445201 94.41769013224011 94.34801584717049 0.017418571267404783 0.05225571380221435 152.46620484870172 0.00018448419192429482 0.0005534525757728845 1e-05 1.4609155344494362 2.35981E-09 2.48719E-09
3.706838878418262 92.41999976780795 92.35245461112004 0.016886289171977355 0.050658867515932064 150.8849039864584 0.00018271249961482086 0.0005481374988444626 1e-05 1.4450024317621892 2.35675E-09 2.48586E-09
3.7841284575691945 90.48386755382523 90.41836330433117 0.016376062373518997 0.04912818712055699 149.336067296944 0.0001809832273557221 0.0005429496820671662 1e-05 1.4294134265932028 2.35367E-09 2.48453E-09
3.862215508897999 88.60679147167772 88.54324517300151 0.015886574669055648 0.04765972400716694 147.81870520196685 0.00017929296846431499 0.000537878905392945 1e-05 1.4141385686298797 2.35056E-09 2.48319E-09
3.9411000324046754 86.78639517905962 86.72472899011508 0.015416547236135586 0.04624964170840676 146.33186793809963 0.0001776378337218388 0.0005329135011655164 1e-05 1.3991683120605427 2.34743E-09 2.48185E-09
4.020782028089223 85.02042047238005 84.96056148157001 0.01496474770251288 0.044894243107538645 144.87464357423227 0.00017601356967382166 0.000528040709021465 1e-05 1.3844934940042424 2.34427E-09 2.48051E-09
4.101261495951644 83.30672028695635 83.24860027557756 0.014530002844698253 0.04359000853409476 143.44615614640756 0.0001744157349448946 0.0005232472048346838 1e-05 1.3701053141781092 2.34109E-09 2.47916E-09
4.182538435991935 81.64325219614216 81.58680734215476 0.014111213496849313 0.04233364049054794 142.04556390192553 0.00017283992390391452 0.0005185197717117436 1e-05 1.3559953158452196 2.33788E-09 2.47781E-09
4.2646128482101 80.0280723714452 79.973242892133 0.01370736982804975 0.04112210948414925 140.6720576453182 0.00017128201919481287 0.0005138460575844386 1e-05 1.342155368086544 2.33464E-09 2.47645E-09
4.3474847326061345 78.45932996614023 78.40605970642002 0.013317564930051519 0.03995269479015456 139.32485917936742 0.00016973844838846856 0.0005092153451654057 1e-05 1.3285776494231063 2.33137E-09 2.47508E-09
4.431154089180043 76.93526188536335 76.88349786652022 0.01294100471078454 0.03882301413235362 138.00321983485338 0.00016820641658524748 0.0005046192497557424 1e-05 1.3152546327810826 2.32807E-09 2.47371E-09
4.515620917931821 75.45418790666987 75.40387985694191 0.012577012431988315 0.03773103729596494 136.70641908319882 0.00016668408713834364 0.0005000522614150309 1e-05 1.3021790717484143 2.32475E-09 2.47234E-09
4.600885218861475 74.01450611688837 73.96560600955772 0.012225026832662038 0.03667508049798611 135.43376322660467 0.00016517068712659523 0.0004955120613797856 1e-05 1.2893439880235982 2.32139E-09 2.47096E-09
4.686946991968999 72.61468863398277 72.5671502597229 0.011884593564967117 0.035653780694901355 134.18458416067656 0.00016366652241493296 0.0004909995672447989 1e-05 1.2767426599138272 2.31800E-09 2.46957E-09
4.773806237254393 71.25327758646893 71.2070561843912 0.011555350519430596 0.034666051558291784 132.95823820490224 0.0001621728980173253 0.0004865186940519759 1e-05 1.2643686117082058 2.31457E-09 2.46818E-09
4.861462954717661 69.9288813274356 69.88393329384222 0.011237008398345825 0.03371102519503747 131.75410499668004 0.00016069195138028247 0.0004820758541408474 1e-05 1.2522156037377266 2.31112E-09 2.46678E-09
4.949917144358798 68.64017086494391 68.59645355100423 0.01092932848492113 0.032787985454763385 130.5715864449055 0.00015922641723059848 0.00047767925169179545 1e-05 1.2402776229397112 2.30763E-09 2.46538E-09
