# Grid R0: 0.025, R1: 10000.0, N: 5000, spacing: natural
# SimpleStar M: 1.0Msun, R: 2.5Rsun, T: 4000.0K, age: 1659.000000000001yr
# LocallyIsothermalEOS gamma: 1.0, mu: 2.5, h0: 0.033, q: -0.25, alpha: 0.001
# DustGrowthTwoPop feedback: True, rho_s: 1.0g cm^-3, uf_0: 100.0cm s^-1, uf_ice: 1000cm s^-1, thresh: 0.1, f_grow: 1.0, a0: 1e-05cm
# ViscousEvolution tol: 0.5
# TracerDiffusion Sc: 1.0, flux_limit: False
# SingleFluidDrift diffusion: True settling: False van-leer: False
# time: 1659.0yr
# Mtot: 0.04999497270289068, Mdot0: 3.1763735686928547e-09, Rc: 150.05153994216099, alpha_SS: 0.001
# R Sigma Sigma_G Simga_DS Sigma_DL T epsilon[0] epsilon[1] a[0] a[1] Mdot MdotSS
0.028256961682402368 17396.458444914893 17113.925793588467 70.63316283160646 211.89948849481937 1728.1638417814702 0.004060203578519341 0.012180610735558022 1e-05 23.379254373068143 3.17637E-09 3.56692E-09
0.03536898918061099 13759.603275122376 13528.473179795144 57.78252383180785 173.34757149542352 1544.6721679144152 0.004199432401970466 0.012598297205911397 1e-05 20.676564923769924 3.19890E-09 3.53131E-09
0.04327848885669148 11152.889557621196 10968.562208768111 46.08183721327108 138.24551163981323 1396.4056631250764 0.004131829421890186 0.012395488265670558 1e-05 18.544025984374546 3.22181E-09 3.50241E-09
0.05198546071064384 9225.822816802855 9077.36413079747 37.114671501346024 111.34401450403807 1274.1093329166492 0.00402291180291796 0.01206873540875388 1e-05 16.819728687307876 3.24445E-09 3.48012E-09
0.06148990474246804 7761.987485721639 7640.437164558964 30.38758029066878 91.16274087200634 1171.5092860450475 0.003914922607974756 0.011744767823924269 1e-05 15.397081155560453 3.26606E-09 3.46325E-09
0.0717918209521641 6623.882552805887 6522.751507879228 25.282761231664935 75.8482836949948 1084.2018924706492 0.0038169096493045635 0.01145072894791369 1e-05 14.203212957379485 3.28599E-09 3.45060E-09
0.0828912093397321 5721.26021222407 5635.911205962051 21.33725156550466 64.01175469651398 1009.005207462742 0.0037294670708938205 0.011188401212681462 1e-05 13.186716226054044 3.30379E-09 3.44118E-09
0.0947880699051719 4993.043360739826 4920.11699453445 18.231591551344117 54.69477465403235 943.5627890996603 0.003651398602843841 0.010954195808531523 1e-05 12.310354241301782 3.31920E-09 3.43421E-09
0.10748240264848355 4396.748694834718 4333.762618211209 15.746519155877099 47.2395574676313 886.0922997878748 0.0035814007687944606 0.010744202306383382 1e-05 11.546545799139851 3.33213E-09 3.42907E-09
0.12097420756966715 3902.103592022525 3847.1870212109284 13.729142702899193 41.187428108697574 835.2207062630054 0.0035183952396771584 0.010555185719031475 1e-05 10.874466814477785 3.34265E-09 3.42530E-09
