# Grid R0: 0.025, R1: 10000.0, N: 5000, spacing: natural
# SimpleStar M: 1.0Msun, R: 2.5Rsun, T: 4000.0K, age: 60255.0000000002yr
# LocallyIsothermalEOS gamma: 1.0, mu: 2.5, h0: 0.033, q: -0.25, alpha: 0.001
# DustGrowthTwoPop feedback: True, rho_s: 1.0g cm^-3, uf_0: 100.0cm s^-1, uf_ice: 1000cm s^-1, thresh: 0.1, f_grow: 1.0, a0: 1e-05cm
# ViscousEvolution tol: 0.5
# TracerDiffusion Sc: 1.0, flux_limit: False
# SingleFluidDrift diffusion: True settling: False van-leer: False
# time: 60255.0yr
# Mtot: 0.0498076647302788, Mdot0: 3.2720970760381772e-09, Rc: 151.31654278367907, alpha_SS: 0.001
# R Sigma Sigma_G Simga_DS Sigma_DL T epsilon[0] epsilon[1] a[0] a[1] Mdot MdotSS
0.028256961682402368 19491.051814950908 17755.549783203678 433.87550793680765 1301.6265238104231 1728.1638417814702 0.022260240855960213 0.06678072256788065 1e-05 24.255773918963136 3.27210E-09 3.99639E-09
0.03536898918061099 15416.543747219055 14026.066676022047 347.61926779925227 1042.857803397757 1544.6721679144152 0.02254845661252434 0.06764536983757302 1e-05 21.437073821828516 3.27723E-09 3.95655E-09
0.04327848885669148 12419.073136579329 11356.969781923064 265.52583866406604 796.5775159921982 1396.4056631250764 0.021380487556835637 0.06414146267050691 1e-05 19.20068817874635 3.27611E-09 3.90004E-09
0.05198546071064384 10192.193988489009 9381.984867979723 202.5522801273216 607.6568403819648 1274.1093329166492 0.019873275602493704 0.05961982680748111 1e-05 17.384169870685092 3.27337E-09 3.84465E-09
0.06148990474246804 8506.206644670683 7880.082465619271 156.531044762853 469.59313428855904 1171.5092860450475 0.018401980024894293 0.05520594007468288 1e-05 15.880016630259467 3.27055E-09 3.79531E-09
0.0717918209521641 7203.54752352448 6711.573348509337 122.99354375378589 368.98063126135764 1084.2018924706492 0.017074024062745243 0.051222072188235726 1e-05 14.614370244336408 3.26811E-09 3.75257E-09
0.0828912093397321 6177.702645419788 5784.71171963017 98.24773144740458 294.7431943422137 1009.005207462742 0.015903603181717796 0.04771080954515339 1e-05 13.534874682836831 3.26613E-09 3.71572E-09
0.0947880699051719 5355.946440969449 5037.24329105304 79.67578747910233 239.02736243730698 943.5627890996603 0.014876135965370234 0.0446284078961107 1e-05 12.603409508629229 3.26456E-09 3.68381E-09
0.10748240264848355 4687.695944166975 4425.728351166127 65.49189825021193 196.4756947506358 886.0922997878748 0.013971020951498624 0.04191306285449587 1e-05 11.791572267145552 3.26336E-09 3.65598E-09
0.12097420756966715 4137.03396090322 3919.1133027721726 54.48016453276183 163.4404935982855 835.2207062630054 0.013168894683394725 0.039506684050184177 1e-05 11.077773791137405 3.26245E-09 3.63153E-09
0.13526348466872254 3677.9357815462176 3494.724547551864 45.802808498588384 137.40842549576513 789.8731655778023 0.012453400825648107 0.03736020247694432 1e-05 10.445314401581745 3.26179E-09 3.60987E-09
0.15035023394564978 3291.18691902332 3135.69566940458 38.87281240468514 116.61843721405545 749.1962440145653 0.011811183430511716 0.03543355029153515 1e-05 9.881076022291815 3.26134E-09 3.59057E-09
